situation,mode,overall,alpha,lam,test_loss
Similar task,Weighted cosine,True,0.010000,10.000000,0.453342
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.451508
Same task,Unweighted cosine,True,0.010000,10.000000,0.542823
Similar task,Unweighted cosine,True,0.010000,10.000000,0.541811
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.541791
Same task,Weighted cosine,True,0.010000,0.100000,0.451840
Similar task,Weighted cosine,True,0.010000,0.100000,0.456255
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.450399
Same task,Unweighted cosine,True,0.010000,0.100000,0.452545
Similar task,Unweighted cosine,True,0.010000,0.100000,0.452446
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.457384
Same task,Weighted cosine,True,0.010000,0.300000,0.461035
Similar task,Weighted cosine,True,0.010000,0.300000,0.452811
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.455103
Same task,Unweighted cosine,True,0.010000,0.300000,0.446758
Similar task,Unweighted cosine,True,0.010000,0.300000,0.450057
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.459493
Same task,Weighted cosine,True,0.010000,1.000000,0.458364
Similar task,Weighted cosine,True,0.010000,1.000000,0.452940
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.455384
Same task,Unweighted cosine,True,0.010000,1.000000,0.439146
Similar task,Unweighted cosine,True,0.010000,1.000000,0.454358
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.476004
Same task,Weighted cosine,True,0.010000,3.000000,0.451308
Similar task,Weighted cosine,True,0.010000,3.000000,0.459538
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.459768
Same task,Unweighted cosine,True,0.010000,3.000000,0.450418
Similar task,Unweighted cosine,True,0.010000,3.000000,0.459467
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.513333
Same task,Weighted cosine,True,0.010000,10.000000,0.447274
Similar task,Weighted cosine,True,0.010000,10.000000,0.458142
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.459062
Same task,Unweighted cosine,True,0.010000,10.000000,0.542583
Similar task,Unweighted cosine,True,0.010000,10.000000,0.542315
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.542401
Same task,Weighted cosine,True,0.010000,0.100000,0.447612
Similar task,Weighted cosine,True,0.010000,0.100000,0.445524
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.443708
Same task,Unweighted cosine,True,0.010000,0.100000,0.435077
Similar task,Unweighted cosine,True,0.010000,0.100000,0.441550
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.437869
Same task,Weighted cosine,True,0.010000,0.300000,0.446506
Similar task,Weighted cosine,True,0.010000,0.300000,0.445786
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.440525
Same task,Unweighted cosine,True,0.010000,0.300000,0.437767
Similar task,Unweighted cosine,True,0.010000,0.300000,0.438884
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.441450
Same task,Weighted cosine,True,0.010000,1.000000,0.437606
Similar task,Weighted cosine,True,0.010000,1.000000,0.444234
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.441327
Same task,Unweighted cosine,True,0.010000,1.000000,0.428467
Similar task,Unweighted cosine,True,0.010000,1.000000,0.434981
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.448462
Same task,Weighted cosine,True,0.010000,3.000000,0.442838
Similar task,Weighted cosine,True,0.010000,3.000000,0.442015
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.443052
Same task,Unweighted cosine,True,0.010000,3.000000,0.431905
Similar task,Unweighted cosine,True,0.010000,3.000000,0.463614
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.510266
Same task,Weighted cosine,True,0.010000,10.000000,0.429776
Similar task,Weighted cosine,True,0.010000,10.000000,0.440001
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.455564
Same task,Unweighted cosine,True,0.010000,10.000000,0.541247
Similar task,Unweighted cosine,True,0.010000,10.000000,0.541906
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.541059
Same task,Weighted cosine,True,0.010000,0.100000,0.439837
Similar task,Weighted cosine,True,0.010000,0.100000,0.445422
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.439374
Same task,Unweighted cosine,True,0.010000,0.100000,0.438880
Similar task,Unweighted cosine,True,0.010000,0.100000,0.438031
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.443309
Same task,Weighted cosine,True,0.010000,0.300000,0.440377
Similar task,Weighted cosine,True,0.010000,0.300000,0.439213
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.441873
Same task,Unweighted cosine,True,0.010000,0.300000,0.430163
Similar task,Unweighted cosine,True,0.010000,0.300000,0.436583
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.448485
Same task,Weighted cosine,True,0.010000,1.000000,0.439485
Similar task,Weighted cosine,True,0.010000,1.000000,0.440553
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.441284
Same task,Unweighted cosine,True,0.010000,1.000000,0.431147
Similar task,Unweighted cosine,True,0.010000,1.000000,0.441029
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.451352
Same task,Weighted cosine,True,0.010000,3.000000,0.433243
Similar task,Weighted cosine,True,0.010000,3.000000,0.438845
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.442343
Same task,Unweighted cosine,True,0.010000,3.000000,0.443385
Similar task,Unweighted cosine,True,0.010000,3.000000,0.450834
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.520107
Same task,Weighted cosine,True,0.010000,10.000000,0.463460
Similar task,Weighted cosine,True,0.010000,10.000000,0.443842
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.448456
Same task,Unweighted cosine,True,0.010000,10.000000,0.541785
Similar task,Unweighted cosine,True,0.010000,10.000000,0.540604
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.543653
Same task,Weighted cosine,True,0.010000,0.100000,0.436470
Similar task,Weighted cosine,True,0.010000,0.100000,0.438298
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.444726
Same task,Unweighted cosine,True,0.010000,0.100000,0.433247
Similar task,Unweighted cosine,True,0.010000,0.100000,0.439252
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.443408
Same task,Weighted cosine,True,0.010000,0.300000,0.439130
Similar task,Weighted cosine,True,0.010000,0.300000,0.435739
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.444247
Same task,Unweighted cosine,True,0.010000,0.300000,0.428016
Similar task,Unweighted cosine,True,0.010000,0.300000,0.435444
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.444601
Same task,Weighted cosine,True,0.010000,1.000000,0.431996
Similar task,Weighted cosine,True,0.010000,1.000000,0.439513
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.443631
Same task,Unweighted cosine,True,0.010000,1.000000,0.428938
Similar task,Unweighted cosine,True,0.010000,1.000000,0.434738
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.449356
Same task,Weighted cosine,True,0.010000,3.000000,0.434171
Similar task,Weighted cosine,True,0.010000,3.000000,0.433253
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.445621
Same task,Unweighted cosine,True,0.010000,3.000000,0.443721
Similar task,Unweighted cosine,True,0.010000,3.000000,0.454102
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.506987
Same task,Weighted cosine,True,0.010000,10.000000,0.438739
Similar task,Weighted cosine,True,0.010000,10.000000,0.434530
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.452571
Same task,Unweighted cosine,True,0.010000,10.000000,0.542001
Similar task,Unweighted cosine,True,0.010000,10.000000,0.542292
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.545865
Same task,Weighted cosine,True,0.010000,0.100000,0.451528
Similar task,Weighted cosine,True,0.010000,0.100000,0.448972
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.450017
Same task,Unweighted cosine,True,0.010000,0.100000,0.446282
Similar task,Unweighted cosine,True,0.010000,0.100000,0.444481
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.449600
Same task,Weighted cosine,True,0.010000,0.300000,0.447630
Similar task,Weighted cosine,True,0.010000,0.300000,0.448897
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.448422
Same task,Unweighted cosine,True,0.010000,0.300000,0.434787
Similar task,Unweighted cosine,True,0.010000,0.300000,0.444767
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.455338
Same task,Weighted cosine,True,0.010000,1.000000,0.448194
Similar task,Weighted cosine,True,0.010000,1.000000,0.454361
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.455624
Same task,Unweighted cosine,True,0.010000,1.000000,0.430173
Similar task,Unweighted cosine,True,0.010000,1.000000,0.442318
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.464129
Same task,Weighted cosine,True,0.010000,3.000000,0.443306
Similar task,Weighted cosine,True,0.010000,3.000000,0.448335
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.451251
Same task,Unweighted cosine,True,0.010000,3.000000,0.448758
Similar task,Unweighted cosine,True,0.010000,3.000000,0.461404
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.516037
Same task,Weighted cosine,True,0.010000,10.000000,0.435638
Similar task,Weighted cosine,True,0.010000,10.000000,0.450488
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.454854
Same task,Unweighted cosine,True,0.010000,10.000000,0.541093
Similar task,Unweighted cosine,True,0.010000,10.000000,0.483510
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.542876
Same task,Weighted cosine,True,0.010000,0.100000,0.441793
Similar task,Weighted cosine,True,0.010000,0.100000,0.444977
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.439646
Same task,Unweighted cosine,True,0.010000,0.100000,0.443899
Similar task,Unweighted cosine,True,0.010000,0.100000,0.441770
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.442984
Same task,Weighted cosine,True,0.010000,0.300000,0.442131
Similar task,Weighted cosine,True,0.010000,0.300000,0.436994
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.444048
Same task,Unweighted cosine,True,0.010000,0.300000,0.436892
Similar task,Unweighted cosine,True,0.010000,0.300000,0.433728
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.456719
Same task,Weighted cosine,True,0.010000,1.000000,0.441031
Similar task,Weighted cosine,True,0.010000,1.000000,0.442580
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.453093
Same task,Unweighted cosine,True,0.010000,1.000000,0.429708
Similar task,Unweighted cosine,True,0.010000,1.000000,0.438696
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.467455
Same task,Weighted cosine,True,0.010000,3.000000,0.443060
Similar task,Weighted cosine,True,0.010000,3.000000,0.440259
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.452230
Same task,Unweighted cosine,True,0.010000,3.000000,0.434399
Similar task,Unweighted cosine,True,0.010000,3.000000,0.457215
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.540019
Same task,Weighted cosine,True,0.010000,10.000000,0.447252
Similar task,Weighted cosine,True,0.010000,10.000000,0.450774
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.451389
Same task,Unweighted cosine,True,0.010000,10.000000,0.541481
Similar task,Unweighted cosine,True,0.010000,10.000000,0.542769
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.543140
Same task,Weighted cosine,True,0.010000,0.100000,0.441806
Similar task,Weighted cosine,True,0.010000,0.100000,0.444741
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.442938
Same task,Unweighted cosine,True,0.010000,0.100000,0.437543
Similar task,Unweighted cosine,True,0.010000,0.100000,0.436448
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.448923
Same task,Weighted cosine,True,0.010000,0.300000,0.442041
Similar task,Weighted cosine,True,0.010000,0.300000,0.440876
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.444842
Same task,Unweighted cosine,True,0.010000,0.300000,0.433349
Similar task,Unweighted cosine,True,0.010000,0.300000,0.437272
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.448097
Same task,Weighted cosine,True,0.010000,1.000000,0.434409
Similar task,Weighted cosine,True,0.010000,1.000000,0.438862
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.458970
Same task,Unweighted cosine,True,0.010000,1.000000,0.432676
Similar task,Unweighted cosine,True,0.010000,1.000000,0.444912
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.461864
Same task,Weighted cosine,True,0.010000,3.000000,0.439574
Similar task,Weighted cosine,True,0.010000,3.000000,0.443578
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.456930
Same task,Unweighted cosine,True,0.010000,3.000000,0.433678
Similar task,Unweighted cosine,True,0.010000,3.000000,0.459369
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.511281
Same task,Weighted cosine,True,0.010000,10.000000,0.450486
Similar task,Weighted cosine,True,0.010000,10.000000,0.454448
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.463424
Same task,Unweighted cosine,True,0.010000,10.000000,0.544373
Similar task,Unweighted cosine,True,0.010000,10.000000,0.544075
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.541417
Same task,Weighted cosine,True,0.010000,0.100000,0.444571
Similar task,Weighted cosine,True,0.010000,0.100000,0.447875
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.450803
Same task,Unweighted cosine,True,0.010000,0.100000,0.441084
Similar task,Unweighted cosine,True,0.010000,0.100000,0.441282
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.447716
Same task,Weighted cosine,True,0.010000,0.300000,0.445283
Similar task,Weighted cosine,True,0.010000,0.300000,0.447984
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.453841
Same task,Unweighted cosine,True,0.010000,0.300000,0.433959
Similar task,Unweighted cosine,True,0.010000,0.300000,0.438577
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.449310
Same task,Weighted cosine,True,0.010000,1.000000,0.443990
Similar task,Weighted cosine,True,0.010000,1.000000,0.438938
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.447425
Same task,Unweighted cosine,True,0.010000,1.000000,0.439857
Similar task,Unweighted cosine,True,0.010000,1.000000,0.437950
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.455284
Same task,Weighted cosine,True,0.010000,3.000000,0.441997
Similar task,Weighted cosine,True,0.010000,3.000000,0.442686
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.448758
Same task,Unweighted cosine,True,0.010000,3.000000,0.434326
Similar task,Unweighted cosine,True,0.010000,3.000000,0.447982
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.520292
Same task,Weighted cosine,True,0.010000,10.000000,0.440641
Similar task,Weighted cosine,True,0.010000,10.000000,0.440509
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.448840
Same task,Unweighted cosine,True,0.010000,10.000000,0.542284
Similar task,Unweighted cosine,True,0.010000,10.000000,0.542731
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.541686
Same task,Weighted cosine,True,0.010000,0.100000,0.447989
Similar task,Weighted cosine,True,0.010000,0.100000,0.442842
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.439334
Same task,Unweighted cosine,True,0.010000,0.100000,0.431996
Similar task,Unweighted cosine,True,0.010000,0.100000,0.442362
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.445840
Same task,Weighted cosine,True,0.010000,0.300000,0.448168
Similar task,Weighted cosine,True,0.010000,0.300000,0.443573
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.439780
Same task,Unweighted cosine,True,0.010000,0.300000,0.431866
Similar task,Unweighted cosine,True,0.010000,0.300000,0.441963
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.446885
Same task,Weighted cosine,True,0.010000,1.000000,0.442664
Similar task,Weighted cosine,True,0.010000,1.000000,0.449411
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.439480
Same task,Unweighted cosine,True,0.010000,1.000000,0.429391
Similar task,Unweighted cosine,True,0.010000,1.000000,0.437880
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.451235
Same task,Weighted cosine,True,0.010000,3.000000,0.452880
